subscription_id,customer_id,plan_type,monthly_fee,start_date,end_date,status
1457,745,Standard,499,2024-09-25,2025-06-13,Cancelled
1458,1052,Basic,299,2024-03-09,2024-10-29,Active
1459,570,Standard,499,2022-06-18,2022-12-22,Cancelled
1460,1183,Premium,699,2022-04-15,2022-07-29,Active
1461,220,Premium,699,2022-04-23,2022-09-23,Active
1462,944,Basic,299,2022-10-01,2022-11-14,Active
1463,1088,Standard,499,2022-12-27,2023-06-10,Active
1464,1128,Basic,299,2022-12-29,2023-09-05,Active
1465,813,Premium,699,2023-03-18,2024-01-02,Active
1466,904,Standard,499,2023-01-14,2023-04-04,Active
1467,784,Premium,699,2024-08-08,2025-04-11,Active
1468,388,Standard,499,2022-06-30,2023-05-30,Active
1469,1245,Standard,499,2023-06-16,2024-02-22,Active
1470,103,Premium,699,2022-09-12,2022-12-07,Active
1471,109,Basic,299,2023-08-13,2024-01-26,Active
1472,1090,Basic,299,2022-10-10,2023-03-04,Cancelled
1473,1433,Premium,699,2023-02-19,2023-10-07,Active
1474,451,Premium,699,2024-04-23,2024-10-07,Active
1475,351,Basic,299,2022-12-22,2023-12-13,Active
1476,1222,Standard,499,2024-01-22,2024-02-22,Active
1477,1031,Premium,699,2023-09-30,2024-06-30,Cancelled
1478,1747,Premium,699,2022-09-02,2022-12-28,Active
1479,143,Basic,299,2022-07-11,2023-01-27,Cancelled
1480,291,Basic,299,2023-11-14,2024-08-12,Active
1481,43,Basic,299,2024-09-24,2025-03-08,Cancelled
1482,350,Premium,699,2024-02-18,2024-03-23,Active
1483,1986,Standard,499,2023-08-21,2023-09-20,Active
1484,507,Standard,499,2022-04-23,2022-06-15,Cancelled
1485,1162,Premium,699,2022-10-25,2023-03-20,Active
1486,343,Basic,299,2024-03-04,2024-05-21,Active
1487,1647,Premium,699,2022-12-10,2023-08-28,Active
1488,719,Premium,699,2022-09-21,2023-06-27,Active
1489,940,Basic,299,2024-04-27,2024-11-23,Active
1490,684,Premium,699,2024-03-04,2025-02-02,Active
1491,553,Premium,699,2023-06-16,2024-06-07,Active
1492,841,Basic,299,2023-11-07,2024-02-17,Active
1493,64,Basic,299,2023-08-15,2024-04-21,Active
1494,1525,Basic,299,2022-07-18,2023-02-26,Active
1495,1978,Standard,499,2024-06-17,2025-06-02,Active
1496,1842,Standard,499,2024-09-08,2025-07-04,Active
1497,1865,Premium,699,2022-12-24,2023-07-11,Active
1498,855,Standard,499,2022-11-13,2023-03-20,Active
1499,1066,Premium,699,2022-12-18,2023-11-26,Active
1500,1629,Standard,499,2023-08-04,2024-02-27,Active
1501,1986,Basic,299,2023-05-26,2023-09-08,Active
1502,308,Premium,699,2024-09-16,2025-03-13,Active
1503,1361,Basic,299,2022-11-07,2023-08-13,Active
1504,1638,Standard,499,2022-01-16,2022-10-05,Active
1505,580,Premium,699,2022-05-07,2022-07-03,Active
1506,11,Standard,499,2022-12-27,2023-01-26,Active
1507,283,Standard,499,2024-06-18,2024-12-10,Cancelled
1508,1029,Premium,699,2024-09-08,2025-07-22,Active
1509,177,Premium,699,2022-10-05,2023-01-16,Cancelled
1510,403,Standard,499,2023-08-23,2023-11-02,Active
1511,66,Standard,499,2024-08-13,2025-03-12,Active
1512,1390,Premium,699,2023-01-31,2023-10-04,Active
1513,1852,Basic,299,2024-07-03,2024-12-13,Cancelled
1514,1223,Standard,499,2022-06-27,2023-05-11,Active
1515,1794,Standard,499,2024-04-03,2025-02-23,Active
1516,1573,Basic,299,2022-09-14,2022-12-22,Active
1517,409,Standard,499,2022-11-09,2023-01-21,Active
1518,1899,Premium,699,2023-04-18,2024-02-21,Active
1519,1603,Standard,499,2022-04-09,2022-07-18,Active
1520,1422,Standard,499,2023-05-31,2023-12-30,Active
1521,876,Standard,499,2023-03-07,2023-11-02,Active
1522,1869,Premium,699,2022-01-28,2022-09-30,Active
1523,288,Premium,699,2024-07-17,2025-01-17,Cancelled
1524,1189,Premium,699,2023-01-18,2023-04-23,Active
1525,1844,Premium,699,2024-06-17,2024-12-14,Active
1526,1731,Standard,499,2022-05-09,2022-12-31,Active
1527,948,Premium,699,2023-04-17,2023-06-13,Active
1528,554,Premium,699,2022-04-20,2022-11-06,Active
1529,1684,Standard,499,2023-08-03,2024-05-05,Active
1530,1771,Basic,299,2022-05-05,2023-03-30,Active
1531,1515,Premium,699,2022-02-24,2022-07-08,Active
1532,1152,Premium,699,2024-09-17,2025-06-27,Active
1533,1834,Premium,699,2023-10-18,2024-02-04,Active
1534,637,Premium,699,2024-08-17,2024-09-19,Cancelled
1535,1278,Premium,699,2022-07-25,2022-10-21,Active
1536,314,Premium,699,2024-06-20,2024-09-19,Active
1537,507,Basic,299,2022-04-17,2023-01-14,Active
1538,1036,Standard,499,2023-02-05,2023-04-04,Cancelled
1539,615,Standard,499,2023-05-11,2023-09-12,Cancelled
1540,1724,Premium,699,2022-09-24,2023-09-02,Active
1541,1760,Premium,699,2023-09-24,2023-12-26,Active
1542,1303,Basic,299,2022-07-09,2022-10-19,Cancelled
1543,1347,Basic,299,2022-06-24,2023-04-11,Cancelled
1544,1120,Basic,299,2023-05-03,2024-02-02,Active
1545,1368,Basic,299,2024-09-09,2025-08-06,Active
1546,1368,Standard,499,2023-02-05,2023-09-20,Active
1547,220,Standard,499,2023-03-03,2023-11-05,Active
1548,581,Standard,499,2022-05-04,2023-03-18,Active
1549,1189,Standard,499,2022-02-04,2023-01-30,Active
1550,1346,Premium,699,2023-04-01,2023-05-22,Cancelled
1551,727,Basic,299,2023-04-25,2024-01-14,Active
1552,325,Standard,499,2023-05-28,2024-03-10,Active
1553,1849,Premium,699,2023-06-22,2024-02-06,Active
1554,358,Premium,699,2022-06-05,2023-01-01,Active
1555,1154,Standard,499,2023-04-16,2023-07-26,Active
1556,1562,Premium,699,2022-11-07,2023-06-26,Active
1557,1719,Premium,699,2023-05-11,2023-12-19,Cancelled
1558,1241,Premium,699,2022-07-04,2023-05-24,Cancelled
1559,1039,Premium,699,2023-06-23,2023-12-02,Active
1560,664,Premium,699,2024-09-05,2025-07-29,Active
1561,1265,Standard,499,2022-03-11,2022-05-03,Active
1562,1501,Basic,299,2022-08-26,2022-11-13,Active
1563,1023,Premium,699,2023-05-03,2023-11-14,Cancelled
1564,1581,Premium,699,2024-03-25,2024-08-23,Active
1565,1804,Basic,299,2024-01-16,2024-08-29,Cancelled
1566,861,Basic,299,2022-03-05,2023-02-11,Active
1567,77,Premium,699,2022-03-16,2022-11-27,Cancelled
1568,1243,Premium,699,2024-05-10,2024-06-24,Cancelled
1569,658,Basic,299,2023-12-17,2024-09-02,Active
1570,1306,Premium,699,2023-07-24,2023-12-03,Active
1571,1006,Standard,499,2023-11-27,2024-05-21,Active
1572,1520,Basic,299,2023-03-21,2024-01-15,Cancelled
1573,394,Basic,299,2023-08-20,2023-10-01,Active
1574,1370,Basic,299,2022-07-28,2022-09-13,Cancelled
1575,1830,Basic,299,2023-01-04,2023-08-30,Active
1576,1771,Basic,299,2022-12-15,2023-04-18,Active
1577,1962,Premium,699,2023-10-20,2024-08-15,Active
1578,1705,Basic,299,2023-08-08,2024-05-06,Active
1579,731,Premium,699,2024-07-10,2025-05-22,Cancelled
1580,1642,Basic,299,2023-03-26,2023-11-29,Active
1581,1790,Basic,299,2023-08-06,2023-10-15,Active
1582,1060,Standard,499,2022-04-14,2022-07-13,Active
1583,106,Premium,699,2023-07-08,2024-01-23,Active
1584,1683,Standard,499,2024-08-02,2025-01-07,Active
1585,733,Basic,299,2024-06-12,2024-09-30,Cancelled
1586,154,Premium,699,2023-08-13,2024-01-13,Cancelled
1587,1909,Premium,699,2023-05-28,2023-12-03,Active
1588,117,Premium,699,2023-12-16,2024-03-11,Active
1589,1919,Standard,499,2023-10-31,2023-12-15,Active
1590,864,Standard,499,2022-07-25,2023-02-11,Cancelled
1591,122,Basic,299,2022-07-29,2023-06-04,Cancelled
1592,676,Premium,699,2024-07-23,2024-09-22,Active
1593,150,Premium,699,2024-07-15,2025-06-22,Cancelled
1594,1568,Basic,299,2022-12-21,2023-02-25,Cancelled
1595,1226,Premium,699,2023-09-20,2023-11-30,Cancelled
1596,981,Basic,299,2022-10-05,2022-11-25,Active
1597,1018,Premium,699,2022-08-19,2023-08-16,Active
1598,979,Standard,499,2024-03-11,2024-08-04,Active
1599,114,Basic,299,2024-03-03,2024-07-11,Active
1600,1762,Standard,499,2023-11-30,2024-01-08,Active
1601,107,Standard,499,2024-02-24,2024-10-04,Active
1602,881,Premium,699,2023-03-14,2024-01-19,Active
1603,897,Basic,299,2024-07-07,2025-06-17,Cancelled
1604,754,Standard,499,2022-07-18,2023-02-08,Active
1605,119,Basic,299,2022-08-26,2022-11-11,Active
1606,466,Standard,499,2024-02-05,2024-12-05,Active
1607,1643,Basic,299,2024-06-13,2024-11-17,Cancelled
1608,157,Basic,299,2022-05-10,2023-01-19,Active
1609,90,Standard,499,2022-12-25,2023-11-28,Active
1610,501,Standard,499,2022-05-13,2023-04-18,Active
1611,1347,Basic,299,2023-11-04,2024-01-12,Active
1612,1922,Premium,699,2022-07-30,2023-05-09,Cancelled
1613,1666,Standard,499,2024-07-08,2024-11-27,Active
1614,620,Standard,499,2024-03-09,2025-01-15,Active
1615,1339,Basic,299,2023-06-24,2023-12-07,Active
1616,1109,Premium,699,2022-04-17,2022-06-13,Active
1617,842,Premium,699,2024-08-31,2025-08-14,Active
1618,161,Basic,299,2024-07-22,2024-10-30,Cancelled
1619,1067,Basic,299,2022-11-09,2023-09-18,Active
1620,763,Premium,699,2024-04-15,2024-07-26,Active
1621,482,Premium,699,2023-03-27,2024-03-23,Cancelled
1622,1952,Basic,299,2022-01-22,2022-11-03,Cancelled
1623,554,Standard,499,2023-08-26,2024-04-08,Active
1624,1977,Basic,299,2022-03-03,2022-08-22,Cancelled
1625,787,Standard,499,2022-01-20,2022-09-02,Active
1626,91,Basic,299,2022-07-30,2023-03-11,Active
1627,883,Premium,699,2022-02-23,2022-08-28,Active
1628,1563,Standard,499,2024-08-17,2024-09-29,Cancelled
1629,1546,Standard,499,2024-08-02,2025-01-13,Cancelled
1630,1211,Basic,299,2024-02-15,2024-03-30,Active
1631,1699,Premium,699,2023-03-21,2023-11-24,Cancelled
1632,1902,Premium,699,2024-02-10,2024-04-09,Cancelled
1633,1134,Standard,499,2024-09-02,2025-02-26,Cancelled
1634,1921,Premium,699,2023-04-20,2023-12-23,Active
1635,1164,Premium,699,2022-09-24,2023-01-15,Cancelled
1636,958,Premium,699,2024-08-04,2025-01-02,Active
1637,32,Standard,499,2024-03-29,2024-09-15,Active
1638,512,Premium,699,2022-10-30,2023-05-20,Active
1639,80,Premium,699,2022-10-08,2023-05-11,Active
1640,514,Premium,699,2024-04-09,2025-03-16,Active
1641,629,Premium,699,2023-11-08,2024-05-20,Cancelled
1642,1736,Basic,299,2023-03-31,2023-12-22,Active
1643,19,Standard,499,2022-02-07,2022-09-08,Active
1644,1730,Premium,699,2022-08-12,2023-04-08,Active
1645,1923,Basic,299,2022-10-11,2023-09-18,Active
1646,1953,Basic,299,2023-03-28,2023-07-28,Active
1647,1612,Standard,499,2022-09-23,2023-07-03,Active
1648,1291,Basic,299,2022-05-31,2023-05-12,Active
1649,477,Basic,299,2023-11-02,2023-12-21,Active
1650,1038,Standard,499,2023-08-17,2024-02-25,Active
1651,1470,Basic,299,2022-03-04,2022-08-13,Cancelled
1652,34,Premium,699,2024-05-15,2024-12-11,Active
1653,92,Premium,699,2022-08-29,2023-03-26,Active
1654,1039,Standard,499,2022-04-26,2023-02-11,Active
1655,418,Standard,499,2023-08-08,2024-03-15,Cancelled
1656,1395,Standard,499,2022-03-15,2023-03-08,Active
1657,580,Basic,299,2022-01-26,2022-08-11,Active
1658,738,Standard,499,2024-09-25,2025-05-21,Cancelled
1659,768,Standard,499,2024-08-23,2025-02-19,Active
1660,329,Standard,499,2022-02-15,2022-08-12,Cancelled
1661,1868,Premium,699,2022-01-27,2022-04-21,Active
1662,1655,Standard,499,2023-06-08,2024-03-24,Cancelled
1663,1460,Standard,499,2024-08-20,2025-01-07,Active
1664,1194,Basic,299,2023-11-04,2024-02-18,Active
1665,1330,Basic,299,2024-09-05,2024-11-13,Cancelled
1666,460,Premium,699,2023-05-31,2024-04-19,Active
1667,1504,Standard,499,2023-07-06,2023-10-06,Cancelled
1668,1081,Basic,299,2023-09-14,2024-06-11,Active
1669,1066,Standard,499,2022-11-21,2023-05-07,Active
1670,1179,Standard,499,2024-07-21,2024-12-22,Active
1671,1637,Standard,499,2022-08-25,2023-05-15,Active
1672,1992,Basic,299,2023-12-11,2024-05-12,Active
1673,1962,Standard,499,2023-01-06,2023-03-17,Active
1674,1036,Basic,299,2024-07-25,2025-02-25,Active
1675,1240,Basic,299,2023-04-05,2023-12-05,Active
1676,1696,Basic,299,2024-08-05,2025-06-06,Active
1677,1863,Standard,499,2023-11-22,2024-10-16,Active
1678,1241,Standard,499,2024-03-25,2024-09-17,Active
1679,242,Basic,299,2023-02-23,2023-10-26,Active
1680,304,Premium,699,2023-05-22,2024-05-09,Cancelled
1681,406,Basic,299,2024-06-16,2025-03-05,Active
1682,248,Standard,499,2022-09-27,2023-08-06,Cancelled
1683,963,Premium,699,2022-04-14,2022-07-17,Cancelled
1684,1708,Standard,499,2022-01-25,2022-05-20,Cancelled
1685,272,Premium,699,2024-06-06,2025-04-03,Cancelled
1686,1852,Standard,499,2022-12-29,2023-04-03,Active
1687,1141,Basic,299,2023-12-31,2024-06-28,Active
1688,1838,Standard,499,2023-08-29,2024-08-04,Active
1689,1480,Basic,299,2022-03-17,2022-10-14,Cancelled
1690,1866,Standard,499,2023-10-08,2024-06-24,Cancelled
1691,893,Standard,499,2024-02-15,2024-11-15,Cancelled
1692,1503,Basic,299,2024-01-12,2024-12-08,Cancelled
1693,1919,Premium,699,2022-03-27,2022-07-12,Cancelled
1694,1216,Premium,699,2023-01-14,2024-01-11,Active
1695,657,Standard,499,2022-06-30,2023-04-16,Cancelled
1696,573,Basic,299,2022-08-26,2023-02-24,Active
1697,99,Premium,699,2023-06-15,2024-04-08,Active
1698,1729,Standard,499,2022-10-20,2023-05-03,Active
1699,1551,Basic,299,2024-09-03,2024-12-15,Active
1700,1936,Premium,699,2024-06-22,2024-11-06,Active
1701,570,Premium,699,2024-06-19,2025-05-30,Active
1702,712,Standard,499,2022-06-19,2022-09-17,Active
1703,997,Standard,499,2022-08-18,2022-12-12,Active
1704,1880,Standard,499,2023-09-13,2023-12-06,Cancelled
1705,1365,Standard,499,2022-05-25,2022-08-12,Active
1706,1718,Premium,699,2024-02-12,2024-06-07,Active
1707,1849,Basic,299,2024-09-09,2025-07-12,Active
1708,400,Basic,299,2023-05-16,2023-06-28,Active
1709,578,Premium,699,2023-03-13,2023-11-25,Active
1710,1702,Standard,499,2022-10-30,2023-01-24,Cancelled
1711,1883,Basic,299,2023-04-01,2023-12-08,Active
1712,178,Basic,299,2022-10-13,2023-01-10,Cancelled
1713,1646,Basic,299,2024-02-02,2024-06-24,Cancelled
1714,670,Basic,299,2023-06-04,2023-12-22,Active
1715,1292,Premium,699,2023-06-10,2023-08-16,Cancelled
1716,645,Basic,299,2023-03-20,2023-06-09,Cancelled
1717,1627,Premium,699,2022-11-22,2023-03-29,Cancelled
1718,1354,Premium,699,2022-02-06,2023-01-26,Active
1719,504,Basic,299,2023-08-24,2024-04-02,Cancelled
1720,451,Premium,699,2022-07-20,2023-01-01,Active
1721,993,Basic,299,2024-01-22,2024-11-01,Active
1722,407,Premium,699,2024-06-15,2024-08-29,Cancelled
1723,1756,Premium,699,2024-02-07,2024-06-25,Active
1724,138,Standard,499,2023-07-26,2024-07-02,Active
1725,365,Basic,299,2023-03-05,2023-08-16,Active
1726,1293,Premium,699,2022-08-29,2023-08-20,Active
1727,1087,Premium,699,2024-09-04,2025-01-04,Cancelled
1728,1722,Basic,299,2024-06-15,2024-12-11,Active
1729,1004,Premium,699,2023-02-06,2024-01-08,Active
1730,986,Standard,499,2022-04-09,2022-08-29,Active
1731,1805,Standard,499,2023-03-06,2023-11-19,Active
1732,1357,Standard,499,2022-04-29,2022-08-27,Active
1733,654,Premium,699,2022-04-27,2022-11-20,Active
1734,1444,Basic,299,2024-03-03,2024-12-05,Cancelled
1735,1770,Standard,499,2023-09-08,2024-05-05,Active
1736,60,Standard,499,2022-10-02,2023-07-18,Active
1737,1743,Standard,499,2022-03-04,2023-01-15,Cancelled
1738,536,Premium,699,2022-11-22,2023-07-20,Active
1739,906,Standard,499,2023-02-13,2023-07-26,Cancelled
1740,550,Standard,499,2024-01-16,2024-06-06,Active
1741,1677,Basic,299,2022-11-12,2023-07-29,Active
1742,1173,Basic,299,2023-07-03,2023-11-15,Cancelled
1743,226,Premium,699,2023-09-18,2024-04-03,Active
1744,1106,Basic,299,2024-08-31,2024-10-10,Cancelled
1745,185,Premium,699,2022-12-08,2023-07-06,Cancelled
1746,1133,Basic,299,2023-11-02,2023-12-27,Active
1747,742,Premium,699,2022-07-23,2022-11-10,Cancelled
1748,811,Premium,699,2022-08-23,2023-02-17,Cancelled
1749,1866,Standard,499,2022-12-06,2023-08-04,Active
1750,1502,Basic,299,2024-08-20,2024-09-25,Active
1751,42,Premium,699,2022-04-15,2023-01-26,Active
1752,994,Basic,299,2022-06-10,2022-12-01,Active
1753,472,Premium,699,2024-03-01,2024-08-04,Active
1754,1536,Basic,299,2024-04-12,2024-11-21,Active
1755,269,Premium,699,2024-06-16,2024-12-01,Cancelled
1756,157,Basic,299,2023-06-01,2024-01-29,Active
1757,1521,Premium,699,2023-09-12,2023-12-28,Active
1758,1205,Standard,499,2022-07-18,2023-06-23,Cancelled
1759,1608,Standard,499,2023-03-12,2023-12-29,Cancelled
1760,619,Standard,499,2023-04-15,2023-08-26,Active
1761,1986,Premium,699,2023-08-14,2024-05-11,Active
1762,880,Basic,299,2022-08-16,2023-04-11,Active
1763,990,Standard,499,2024-07-18,2025-05-17,Active
1764,784,Basic,299,2023-05-24,2024-01-10,Cancelled
1765,1563,Premium,699,2024-01-02,2024-03-27,Active
1766,1184,Basic,299,2023-02-11,2023-07-09,Active
1767,977,Premium,699,2022-04-22,2023-04-16,Active
1768,295,Premium,699,2024-09-26,2024-12-07,Active
1769,347,Basic,299,2024-06-04,2025-03-11,Active
1770,172,Basic,299,2023-02-17,2024-01-28,Cancelled
1771,1072,Premium,699,2024-05-09,2025-03-25,Cancelled
1772,121,Standard,499,2022-09-16,2023-05-14,Active
1773,692,Basic,299,2022-02-07,2022-08-20,Active
1774,1227,Standard,499,2024-06-11,2024-07-13,Active
1775,429,Premium,699,2024-03-24,2024-12-29,Active
1776,642,Premium,699,2022-08-30,2023-03-12,Active
1777,990,Premium,699,2023-07-23,2023-10-02,Cancelled
1778,872,Premium,699,2022-03-21,2022-10-29,Active
1779,28,Basic,299,2023-06-17,2023-09-17,Active
1780,897,Basic,299,2022-02-09,2022-10-14,Active
1781,1283,Premium,699,2023-05-14,2023-08-23,Cancelled
1782,1121,Standard,499,2023-02-13,2023-03-19,Active
1783,892,Standard,499,2024-01-08,2024-06-24,Active
1784,1260,Standard,499,2023-08-01,2024-07-28,Active
1785,595,Premium,699,2023-12-03,2024-04-15,Cancelled
1786,1950,Premium,699,2023-01-16,2023-11-07,Active
1787,967,Standard,499,2022-08-04,2023-02-19,Cancelled
1788,1475,Basic,299,2022-06-18,2023-04-12,Cancelled
1789,971,Basic,299,2022-11-22,2023-07-23,Active
1790,964,Basic,299,2024-09-27,2024-10-29,Active
1791,385,Basic,299,2023-12-12,2024-02-28,Active
1792,678,Basic,299,2022-03-04,2023-02-16,Active
1793,321,Basic,299,2022-12-25,2023-12-15,Active
1794,463,Standard,499,2023-10-06,2023-11-12,Cancelled
1795,563,Standard,499,2024-04-20,2024-12-24,Active
1796,627,Standard,499,2023-10-02,2024-05-25,Cancelled
1797,1150,Premium,699,2023-10-19,2024-02-29,Active
1798,313,Basic,299,2024-01-19,2024-06-07,Active
1799,539,Premium,699,2022-04-15,2022-07-18,Cancelled
1800,1203,Premium,699,2024-02-24,2024-10-07,Active
1801,1582,Premium,699,2023-09-12,2024-03-01,Cancelled
1802,1510,Premium,699,2023-11-16,2024-08-14,Active
1803,6,Basic,299,2022-08-10,2022-10-25,Cancelled
1804,1260,Basic,299,2022-05-27,2022-09-18,Active
1805,1,Standard,499,2022-03-21,2022-05-16,Active
1806,1654,Standard,499,2023-03-12,2023-12-08,Active
1807,1025,Basic,299,2022-09-04,2023-07-17,Active
1808,1585,Standard,499,2023-12-25,2024-09-22,Active
1809,1718,Premium,699,2022-11-21,2023-09-18,Active
1810,1240,Basic,299,2024-09-05,2024-12-29,Cancelled
1811,1708,Standard,499,2023-12-30,2024-04-11,Cancelled
1812,1148,Standard,499,2023-05-17,2023-10-22,Active
1813,1143,Standard,499,2023-10-30,2024-05-25,Active
1814,1774,Standard,499,2024-05-25,2025-02-17,Cancelled
1815,709,Premium,699,2023-03-11,2023-07-28,Active
1816,1795,Basic,299,2023-01-27,2023-09-05,Active
1817,1532,Basic,299,2022-07-20,2023-04-02,Active
1818,400,Basic,299,2023-08-24,2024-02-28,Active
1819,1866,Standard,499,2024-07-26,2025-01-01,Active
1820,27,Premium,699,2022-10-07,2022-11-23,Active
1821,1315,Standard,499,2023-02-12,2023-04-05,Cancelled
1822,1443,Standard,499,2022-10-08,2023-09-23,Active
1823,1172,Basic,299,2024-06-02,2025-02-28,Cancelled
1824,1295,Standard,499,2023-05-18,2023-09-13,Active
1825,1792,Premium,699,2024-02-08,2024-12-13,Cancelled
1826,79,Standard,499,2022-01-30,2023-01-08,Cancelled
1827,314,Premium,699,2024-01-24,2024-05-23,Cancelled
1828,270,Basic,299,2023-03-06,2023-06-05,Active
1829,1306,Premium,699,2022-03-05,2022-09-11,Active
1830,1115,Standard,499,2024-05-23,2024-09-29,Active
1831,1511,Basic,299,2022-12-07,2023-06-17,Cancelled
1832,347,Premium,699,2024-01-10,2024-08-14,Active
1833,1927,Premium,699,2023-02-17,2023-10-18,Cancelled
1834,1372,Basic,299,2022-03-08,2022-07-14,Cancelled
1835,1028,Basic,299,2024-01-17,2024-07-01,Active
1836,909,Basic,299,2022-10-10,2023-09-16,Active
1837,1036,Standard,499,2022-06-27,2023-06-17,Cancelled
1838,1716,Basic,299,2022-11-15,2023-05-04,Active
1839,242,Standard,499,2023-04-23,2024-03-08,Cancelled
1840,177,Premium,699,2024-08-10,2025-05-04,Active
1841,1881,Basic,299,2022-07-06,2022-09-18,Active
1842,1211,Premium,699,2024-09-15,2024-10-25,Cancelled
1843,1616,Basic,299,2022-08-11,2023-08-02,Active
1844,167,Premium,699,2024-08-23,2025-01-26,Active
1845,1395,Premium,699,2024-08-23,2024-12-28,Cancelled
1846,1512,Basic,299,2022-11-14,2023-01-10,Active
1847,588,Basic,299,2022-10-13,2023-01-22,Active
1848,848,Basic,299,2024-05-05,2024-09-08,Active
1849,409,Basic,299,2022-10-30,2023-04-10,Active
1850,542,Basic,299,2023-05-17,2023-12-14,Active
1851,715,Premium,699,2023-06-20,2024-03-06,Cancelled
1852,1408,Basic,299,2022-02-07,2023-01-02,Active
1853,1102,Premium,699,2022-08-04,2023-04-13,Active
1854,1661,Premium,699,2024-03-26,2024-09-19,Active
1855,1433,Premium,699,2023-07-19,2024-01-02,Active
1856,1584,Basic,299,2022-09-22,2023-02-10,Active
1857,65,Basic,299,2023-06-14,2024-06-01,Active
1858,287,Standard,499,2023-08-24,2024-03-06,Active
1859,774,Premium,699,2023-08-26,2023-10-12,Active
1860,215,Premium,699,2023-01-03,2023-02-06,Active
1861,974,Standard,499,2022-12-11,2023-12-07,Cancelled
1862,384,Standard,499,2022-11-10,2023-03-03,Active
1863,382,Basic,299,2023-03-26,2024-03-05,Active
1864,1180,Premium,699,2023-03-22,2023-11-11,Active
1865,499,Standard,499,2024-01-11,2024-08-19,Active
1866,989,Premium,699,2023-02-15,2023-08-17,Active
1867,1903,Basic,299,2024-02-21,2024-12-06,Active
1868,873,Standard,499,2024-09-03,2025-07-25,Active
1869,59,Basic,299,2023-06-09,2023-10-02,Cancelled
1870,1816,Premium,699,2024-09-15,2025-07-10,Active
1871,1992,Premium,699,2024-02-09,2024-05-20,Active
1872,683,Basic,299,2024-09-20,2024-12-05,Active
1873,1569,Basic,299,2024-03-31,2024-10-24,Active
1874,339,Standard,499,2022-01-01,2022-04-16,Active
1875,353,Standard,499,2022-11-11,2023-01-21,Active
1876,1757,Basic,299,2023-03-24,2023-06-08,Cancelled
1877,316,Premium,699,2023-07-23,2024-02-29,Active
1878,327,Standard,499,2022-04-13,2023-01-09,Active
1879,808,Premium,699,2022-08-06,2023-05-04,Active
1880,1703,Standard,499,2023-12-25,2024-05-27,Cancelled
1881,197,Standard,499,2022-05-12,2022-11-20,Cancelled
1882,274,Standard,499,2024-03-02,2024-09-15,Cancelled
1883,1679,Premium,699,2024-01-18,2024-09-21,Active
1884,1094,Basic,299,2022-12-22,2023-09-28,Active
1885,1988,Premium,699,2022-01-28,2022-06-20,Cancelled
1886,365,Basic,299,2023-01-13,2023-08-16,Active
1887,1686,Basic,299,2023-09-18,2024-08-19,Cancelled
1888,1874,Basic,299,2023-10-24,2024-03-19,Active
1889,385,Basic,299,2022-08-05,2023-02-05,Active
1890,696,Standard,499,2023-11-01,2024-03-02,Active
1891,584,Standard,499,2023-02-01,2023-11-04,Active
1892,1964,Standard,499,2022-07-03,2022-10-24,Active
1893,1060,Basic,299,2023-04-22,2023-07-03,Active
1894,1501,Basic,299,2023-11-03,2024-06-27,Cancelled
1895,26,Basic,299,2022-11-23,2023-02-26,Active
1896,787,Premium,699,2023-04-11,2023-05-16,Active
1897,1966,Premium,699,2023-02-16,2023-10-20,Cancelled
1898,621,Standard,499,2022-09-22,2023-09-11,Active
1899,1653,Standard,499,2023-05-30,2024-01-05,Cancelled
1900,1459,Standard,499,2024-05-14,2025-03-13,Cancelled
1901,229,Basic,299,2023-03-11,2024-01-07,Cancelled
1902,1783,Premium,699,2022-03-23,2022-07-07,Active
1903,1942,Premium,699,2023-08-28,2024-02-06,Active
1904,1665,Premium,699,2024-01-16,2024-10-04,Active
1905,952,Standard,499,2022-02-10,2022-05-13,Cancelled
1906,943,Standard,499,2022-02-21,2023-01-23,Active
1907,517,Standard,499,2022-12-12,2023-06-11,Cancelled
1908,49,Premium,699,2022-10-01,2023-01-30,Active
1909,855,Basic,299,2023-04-03,2023-10-16,Active
1910,73,Premium,699,2022-04-25,2022-11-23,Cancelled
1911,1089,Premium,699,2023-02-10,2023-07-17,Active
1912,1096,Basic,299,2022-05-10,2022-08-22,Active
1913,883,Standard,499,2022-12-20,2023-09-10,Active
1914,500,Premium,699,2024-04-20,2025-02-12,Active
1915,84,Basic,299,2022-12-01,2023-07-09,Active
1916,1248,Premium,699,2023-10-16,2024-01-05,Active
1917,1486,Basic,299,2022-12-12,2023-12-03,Cancelled
1918,866,Standard,499,2022-01-23,2022-05-27,Cancelled
1919,527,Premium,699,2023-10-31,2024-01-09,Cancelled
1920,888,Basic,299,2024-03-23,2024-07-29,Active
1921,621,Premium,699,2023-06-11,2024-04-12,Cancelled
1922,500,Premium,699,2024-03-29,2024-05-23,Active
1923,969,Basic,299,2024-02-18,2024-10-28,Active
1924,1411,Basic,299,2022-10-11,2023-07-24,Active
1925,1239,Standard,499,2024-07-20,2024-11-19,Active
1926,559,Basic,299,2023-02-21,2023-07-07,Active
1927,849,Premium,699,2022-05-13,2022-10-30,Active
1928,1227,Premium,699,2022-11-22,2023-02-09,Active
1929,38,Premium,699,2022-11-29,2023-04-21,Active
1930,590,Premium,699,2023-12-31,2024-12-06,Cancelled
1931,1205,Standard,499,2023-10-13,2024-09-11,Active
